index,doi,buzz_id,category,subword,count
10996,10.1016/j.agwat.2019.03.027,18,Data Mining,random forests,1
10996,10.1016/j.agwat.2019.03.027,18,Data Mining,ensemble learning,2
10996,10.1016/j.agwat.2019.03.027,18,Data Mining,neural networks,1
10996,10.1016/j.agwat.2019.03.027,18,Data Mining,genetic algorithms,1
10996,10.1016/j.agwat.2019.03.027,18,Data Mining,overfitting,1
10996,10.1016/j.agwat.2019.03.027,22,Smart Cities,water management,1
11000,10.1016/j.agwat.2019.04.025,0,AI and Machine Learning,regression,11
11000,10.1016/j.agwat.2019.04.025,12,Data Analytics,statistical analysis,2
11008,10.1016/j.agwat.2019.05.003,0,AI and Machine Learning,regression,6
11008,10.1016/j.agwat.2019.05.003,12,Data Analytics,data analysis,1
11024,10.1016/j.agwat.2019.05.028,0,AI and Machine Learning,classification,8
11024,10.1016/j.agwat.2019.05.028,7,Modeling,simulation,1
11024,10.1016/j.agwat.2019.05.028,12,Data Analytics,data analysis,1
11024,10.1016/j.agwat.2019.05.028,22,Smart Cities,water management,6
11027,10.1016/j.agwat.2019.03.044,0,AI and Machine Learning,classification,2
11027,10.1016/j.agwat.2019.03.044,0,AI and Machine Learning,regression,13
11027,10.1016/j.agwat.2019.03.044,7,Modeling,spatial data,1
11027,10.1016/j.agwat.2019.03.044,7,Modeling,simulation,15
11027,10.1016/j.agwat.2019.03.044,7,Modeling,model calibration,1
11027,10.1016/j.agwat.2019.03.044,7,Modeling,model validation,2
11027,10.1016/j.agwat.2019.03.044,7,Modeling,model application,1
11027,10.1016/j.agwat.2019.03.044,19,Predictive Analysis,risk management,1
11027,10.1016/j.agwat.2019.03.044,22,Smart Cities,water management,8
11035,10.1016/j.agwat.2019.03.045,0,AI and Machine Learning,machine learning,10
11035,10.1016/j.agwat.2019.03.045,0,AI and Machine Learning,classification,1
11035,10.1016/j.agwat.2019.03.045,0,AI and Machine Learning,regression,3
11035,10.1016/j.agwat.2019.03.045,0,AI and Machine Learning,neural network,15
11035,10.1016/j.agwat.2019.03.045,0,AI and Machine Learning,long short term memory,3
11035,10.1016/j.agwat.2019.03.045,0,AI and Machine Learning,gated recurrent unit,1
11035,10.1016/j.agwat.2019.03.045,7,Modeling,model parameters,1
11035,10.1016/j.agwat.2019.03.045,7,Modeling,model development,5
11035,10.1016/j.agwat.2019.03.045,18,Data Mining,time series analysis,1
11035,10.1016/j.agwat.2019.03.045,18,Data Mining,feature selection,1
11035,10.1016/j.agwat.2019.03.045,18,Data Mining,neural networks,13
11035,10.1016/j.agwat.2019.03.045,18,Data Mining,deep learning,3
11035,10.1016/j.agwat.2019.03.045,18,Data Mining,support vector regression,2
11035,10.1016/j.agwat.2019.03.045,19,Predictive Analysis,time series forecasting,2
11035,10.1016/j.agwat.2019.03.045,19,Predictive Analysis,demand forecasting,6
11035,10.1016/j.agwat.2019.03.045,19,Predictive Analysis,early warning systems,2
11035,10.1016/j.agwat.2019.03.045,20,Chatbots,machine learning models,5
11035,10.1016/j.agwat.2019.03.045,22,Smart Cities,water management,1
11044,10.1016/j.agwat.2019.03.023,0,AI and Machine Learning,regression,11
11044,10.1016/j.agwat.2019.03.023,7,Modeling,simulation,1
11044,10.1016/j.agwat.2019.03.023,7,Modeling,model accuracy,1
11044,10.1016/j.agwat.2019.03.023,12,Data Analytics,statistical analysis,1
11044,10.1016/j.agwat.2019.03.023,22,Smart Cities,water management,1
11068,10.1016/j.agwat.2019.02.037,0,AI and Machine Learning,regression,16
11068,10.1016/j.agwat.2019.02.037,7,Modeling,simulation,4
11070,10.1016/j.agwat.2019.02.039,0,AI and Machine Learning,regression,2
11070,10.1016/j.agwat.2019.02.039,12,Data Analytics,data analysis,1
11070,10.1016/j.agwat.2019.02.039,12,Data Analytics,statistical analysis,5
11070,10.1016/j.agwat.2019.02.039,22,Smart Cities,water management,3
11071,10.1016/j.agwat.2019.02.040,0,AI and Machine Learning,classification,10
11071,10.1016/j.agwat.2019.02.040,7,Modeling,arcgis,1
11071,10.1016/j.agwat.2019.02.040,22,Smart Cities,sustainable development,1
11082,10.1016/j.agwat.2019.03.013,0,AI and Machine Learning,regression,23
11082,10.1016/j.agwat.2019.03.013,7,Modeling,simulation,12
11082,10.1016/j.agwat.2019.03.013,7,Modeling,model prediction,1
11082,10.1016/j.agwat.2019.03.013,7,Modeling,model parameters,7
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,artificial intelligence,3
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,machine learning,22
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,supervised learning,1
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,classification,1
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,decision tree,1
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,random forest,11
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,support vector machine,6
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,regression,28
11085,10.1016/j.agwat.2019.03.015,0,AI and Machine Learning,neural network,5
11085,10.1016/j.agwat.2019.03.015,7,Modeling,model prediction,1
11085,10.1016/j.agwat.2019.03.015,13,Biotechnology,gene expression,1
11085,10.1016/j.agwat.2019.03.015,18,Data Mining,random forests,1
11085,10.1016/j.agwat.2019.03.015,18,Data Mining,support vector machines,3
11085,10.1016/j.agwat.2019.03.015,18,Data Mining,neural networks,2
11085,10.1016/j.agwat.2019.03.015,18,Data Mining,support vector regression,6
11085,10.1016/j.agwat.2019.03.015,18,Data Mining,overfitting,1
11085,10.1016/j.agwat.2019.03.015,22,Smart Cities,water management,1
11087,10.1016/j.agwat.2019.03.002,0,AI and Machine Learning,classification,1
11087,10.1016/j.agwat.2019.03.002,0,AI and Machine Learning,regression,11
11087,10.1016/j.agwat.2019.03.002,3,IoT,sensor network,3
11087,10.1016/j.agwat.2019.03.002,12,Data Analytics,statistical analysis,1
11087,10.1016/j.agwat.2019.03.002,22,Smart Cities,water management,2
11087,10.1016/j.agwat.2019.03.002,22,Smart Cities,sensor network,3
11089,10.1016/j.agwat.2019.03.006,0,AI and Machine Learning,regression,19
11089,10.1016/j.agwat.2019.03.006,12,Data Analytics,data analysis,2
11089,10.1016/j.agwat.2019.03.006,22,Smart Cities,water management,2
11097,10.1016/j.agwat.2019.01.019,0,AI and Machine Learning,nearest neighbor,1
11097,10.1016/j.agwat.2019.01.019,0,AI and Machine Learning,regression,6
11097,10.1016/j.agwat.2019.01.019,18,Data Mining,clustering,2
11097,10.1016/j.agwat.2019.01.019,22,Smart Cities,water management,1
11105,10.1016/j.agwat.2019.01.028,0,AI and Machine Learning,artificial intelligence,1
11105,10.1016/j.agwat.2019.01.028,0,AI and Machine Learning,regression,6
11105,10.1016/j.agwat.2019.01.028,0,AI and Machine Learning,neural network,1
11105,10.1016/j.agwat.2019.01.028,7,Modeling,simulation,3
11105,10.1016/j.agwat.2019.01.028,18,Data Mining,neural networks,1
11105,10.1016/j.agwat.2019.01.028,18,Data Mining,data cleaning,1
11105,10.1016/j.agwat.2019.01.028,22,Smart Cities,water management,4
11109,10.1016/j.agwat.2019.01.002,1,Big Data,data processing,1
11109,10.1016/j.agwat.2019.01.002,7,Modeling,simulation,21
11109,10.1016/j.agwat.2019.01.002,7,Modeling,model outputs,2
11109,10.1016/j.agwat.2019.01.002,12,Data Analytics,data extraction,2
11109,10.1016/j.agwat.2019.01.002,22,Smart Cities,water management,8
11109,10.1016/j.agwat.2019.01.002,28,Web Applications,user interface,8
11113,10.1016/j.agwat.2019.02.017,0,AI and Machine Learning,classification,7
11113,10.1016/j.agwat.2019.02.017,1,Big Data,data processing,1
11113,10.1016/j.agwat.2019.02.017,7,Modeling,arcgis,2
11143,10.1016/j.agwat.2019.01.008,0,AI and Machine Learning,artificial intelligence,3
11143,10.1016/j.agwat.2019.01.008,0,AI and Machine Learning,support vector machine,5
11143,10.1016/j.agwat.2019.01.008,0,AI and Machine Learning,regression,2
11143,10.1016/j.agwat.2019.01.008,0,AI and Machine Learning,gradient descent,8
11143,10.1016/j.agwat.2019.01.008,0,AI and Machine Learning,neural network,7
11143,10.1016/j.agwat.2019.01.008,1,Big Data,data management,1
11143,10.1016/j.agwat.2019.01.008,7,Modeling,simulation,1
11143,10.1016/j.agwat.2019.01.008,13,Biotechnology,gene expression,4
11143,10.1016/j.agwat.2019.01.008,18,Data Mining,clustering,3
11143,10.1016/j.agwat.2019.01.008,18,Data Mining,support vector machines,1
11143,10.1016/j.agwat.2019.01.008,18,Data Mining,neural networks,5
11145,10.1016/j.agwat.2018.12.014,0,AI and Machine Learning,regression,30
11145,10.1016/j.agwat.2018.12.014,1,Big Data,data quality,2
11145,10.1016/j.agwat.2018.12.014,7,Modeling,model comparison,1
11145,10.1016/j.agwat.2018.12.014,7,Modeling,model results,1
11145,10.1016/j.agwat.2018.12.014,12,Data Analytics,data quality,2
11145,10.1016/j.agwat.2018.12.014,22,Smart Cities,water management,1
11166,10.1016/j.agwat.2018.10.002,0,AI and Machine Learning,regression,9
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,machine learning,1
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,classification,3
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,decision tree,2
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,random forest,7
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,support vector machine,2
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,regression,42
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,backpropagation,3
11174,10.1016/j.agwat.2018.08.029,0,AI and Machine Learning,neural network,12
11174,10.1016/j.agwat.2018.08.029,7,Modeling,model accuracy,1
11174,10.1016/j.agwat.2018.08.029,7,Modeling,model development,3
11174,10.1016/j.agwat.2018.08.029,18,Data Mining,support vector machines,1
11174,10.1016/j.agwat.2018.08.029,18,Data Mining,principal component analysis,1
11174,10.1016/j.agwat.2018.08.029,18,Data Mining,neural networks,8
11174,10.1016/j.agwat.2018.08.029,18,Data Mining,support vector regression,5
11174,10.1016/j.agwat.2018.08.029,18,Data Mining,overfitting,1
11176,10.1016/j.agwat.2018.10.001,0,AI and Machine Learning,classification,1
11176,10.1016/j.agwat.2018.10.001,0,AI and Machine Learning,regression,17
11176,10.1016/j.agwat.2018.10.001,7,Modeling,model analysis,1
11176,10.1016/j.agwat.2018.10.001,12,Data Analytics,statistical analysis,2
11190,10.1016/j.agwat.2018.10.029,0,AI and Machine Learning,classification,1
11190,10.1016/j.agwat.2018.10.029,0,AI and Machine Learning,regression,5
11190,10.1016/j.agwat.2018.10.029,7,Modeling,simulation,18
11190,10.1016/j.agwat.2018.10.029,7,Modeling,model validation,1
11190,10.1016/j.agwat.2018.10.029,12,Data Analytics,statistical analysis,1
11190,10.1016/j.agwat.2018.10.029,18,Data Mining,model evaluation,2
11191,10.1016/j.agwat.2018.10.021,0,AI and Machine Learning,classification,1
11191,10.1016/j.agwat.2018.10.021,0,AI and Machine Learning,regression,9
11191,10.1016/j.agwat.2018.10.021,7,Modeling,simulation,19
11191,10.1016/j.agwat.2018.10.021,7,Modeling,model parameters,3
11191,10.1016/j.agwat.2018.10.021,7,Modeling,model simplification,1
11191,10.1016/j.agwat.2018.10.021,7,Modeling,model results,1
11191,10.1016/j.agwat.2018.10.021,12,Data Analytics,statistical analysis,1
11196,10.1016/j.agwat.2018.09.037,0,AI and Machine Learning,regression,24
11196,10.1016/j.agwat.2018.09.037,1,Big Data,data processing,1
11196,10.1016/j.agwat.2018.09.037,7,Modeling,arcgis,3
11196,10.1016/j.agwat.2018.09.037,7,Modeling,geographic information system,1
11196,10.1016/j.agwat.2018.09.037,7,Modeling,geospatial analysis,1
11196,10.1016/j.agwat.2018.09.037,7,Modeling,spatial data,1
11196,10.1016/j.agwat.2018.09.037,7,Modeling,model parameters,1
11196,10.1016/j.agwat.2018.09.037,12,Data Analytics,statistical analysis,1
11196,10.1016/j.agwat.2018.09.037,18,Data Mining,clustering,2
11196,10.1016/j.agwat.2018.09.037,18,Data Mining,model evaluation,1
11196,10.1016/j.agwat.2018.09.037,22,Smart Cities,water management,2
11203,10.1016/j.agwat.2018.09.004,0,AI and Machine Learning,classification,3
11203,10.1016/j.agwat.2018.09.004,0,AI and Machine Learning,random forest,1
11203,10.1016/j.agwat.2018.09.004,0,AI and Machine Learning,regression,47
11203,10.1016/j.agwat.2018.09.004,1,Big Data,data processing,2
11203,10.1016/j.agwat.2018.09.004,3,IoT,real time monitoring,1
11203,10.1016/j.agwat.2018.09.004,7,Modeling,simulation,13
11203,10.1016/j.agwat.2018.09.004,12,Data Analytics,statistical analysis,1
11203,10.1016/j.agwat.2018.09.004,18,Data Mining,random forests,1
11203,10.1016/j.agwat.2018.09.004,18,Data Mining,time series analysis,3
11203,10.1016/j.agwat.2018.09.004,22,Smart Cities,real time monitoring,1
11229,10.1016/j.agwat.2018.12.005,0,AI and Machine Learning,machine learning,2
11229,10.1016/j.agwat.2018.12.005,0,AI and Machine Learning,decision tree,1
11229,10.1016/j.agwat.2018.12.005,0,AI and Machine Learning,regression,11
11229,10.1016/j.agwat.2018.12.005,0,AI and Machine Learning,neural network,4
11229,10.1016/j.agwat.2018.12.005,1,Big Data,data processing,1
11229,10.1016/j.agwat.2018.12.005,7,Modeling,model accuracy,1
11229,10.1016/j.agwat.2018.12.005,7,Modeling,model optimization,1
11229,10.1016/j.agwat.2018.12.005,7,Modeling,model integration,1
11229,10.1016/j.agwat.2018.12.005,10,5G,network architecture,1
11229,10.1016/j.agwat.2018.12.005,12,Data Analytics,data analysis,2
11229,10.1016/j.agwat.2018.12.005,18,Data Mining,feature selection,8
11229,10.1016/j.agwat.2018.12.005,18,Data Mining,neural networks,1
11229,10.1016/j.agwat.2018.12.005,18,Data Mining,genetic algorithms,1
11229,10.1016/j.agwat.2018.12.005,22,Smart Cities,water management,1
11236,10.1016/j.agwat.2018.12.013,0,AI and Machine Learning,regression,9
11236,10.1016/j.agwat.2018.12.013,7,Modeling,simulation,1
11236,10.1016/j.agwat.2018.12.013,12,Data Analytics,statistical analysis,4
11245,10.1016/j.agwat.2018.08.040,0,AI and Machine Learning,regression,8
11245,10.1016/j.agwat.2018.08.040,7,Modeling,arcgis,2
11245,10.1016/j.agwat.2018.08.040,7,Modeling,geographic information system,1
11245,10.1016/j.agwat.2018.08.040,12,Data Analytics,statistical analysis,2
11245,10.1016/j.agwat.2018.08.040,22,Smart Cities,water management,1
11250,10.1016/j.agwat.2018.08.016,0,AI and Machine Learning,classification,13
11250,10.1016/j.agwat.2018.08.016,0,AI and Machine Learning,regression,3
11250,10.1016/j.agwat.2018.08.016,1,Big Data,data transformation,1
11250,10.1016/j.agwat.2018.08.016,7,Modeling,qgis,1
11250,10.1016/j.agwat.2018.08.016,7,Modeling,spatial data,1
11250,10.1016/j.agwat.2018.08.016,12,Data Analytics,data analysis,1
11250,10.1016/j.agwat.2018.08.016,12,Data Analytics,statistical analysis,2
11250,10.1016/j.agwat.2018.08.016,12,Data Analytics,data transformation,1
11250,10.1016/j.agwat.2018.08.016,18,Data Mining,principal component analysis,1
11250,10.1016/j.agwat.2018.08.016,19,Predictive Analysis,risk management,1
11250,10.1016/j.agwat.2018.08.016,22,Smart Cities,water management,1
11264,10.1016/j.agwat.2018.06.036,0,AI and Machine Learning,classification,2
11264,10.1016/j.agwat.2018.06.036,0,AI and Machine Learning,regression,4
11270,10.1016/j.agwat.2018.09.009,0,AI and Machine Learning,regression,15
11270,10.1016/j.agwat.2018.09.009,7,Modeling,simulation,2
11270,10.1016/j.agwat.2018.09.009,12,Data Analytics,statistical analysis,3
11270,10.1016/j.agwat.2018.09.009,13,Biotechnology,genetic engineering,1
11270,10.1016/j.agwat.2018.09.009,13,Biotechnology,genomics,2
11272,10.1016/j.agwat.2018.09.023,0,AI and Machine Learning,classification,1
11272,10.1016/j.agwat.2018.09.023,0,AI and Machine Learning,regression,5
11272,10.1016/j.agwat.2018.09.023,12,Data Analytics,statistical analysis,1
11304,10.1016/j.agwat.2018.07.032,0,AI and Machine Learning,classification,1
11304,10.1016/j.agwat.2018.07.032,0,AI and Machine Learning,regression,5
11304,10.1016/j.agwat.2018.07.032,12,Data Analytics,statistical analysis,1
11304,10.1016/j.agwat.2018.07.032,22,Smart Cities,water management,2
11306,10.1016/j.agwat.2018.07.039,0,AI and Machine Learning,artificial intelligence,1
11306,10.1016/j.agwat.2018.07.039,0,AI and Machine Learning,machine learning,26
11306,10.1016/j.agwat.2018.07.039,0,AI and Machine Learning,classification,1
11306,10.1016/j.agwat.2018.07.039,0,AI and Machine Learning,support vector machine,3
11306,10.1016/j.agwat.2018.07.039,0,AI and Machine Learning,regression,1
11306,10.1016/j.agwat.2018.07.039,0,AI and Machine Learning,neural network,8
11306,10.1016/j.agwat.2018.07.039,1,Big Data,data quality,1
11306,10.1016/j.agwat.2018.07.039,7,Modeling,arcgis,1
11306,10.1016/j.agwat.2018.07.039,7,Modeling,model accuracy,3
11306,10.1016/j.agwat.2018.07.039,7,Modeling,model application,1
11306,10.1016/j.agwat.2018.07.039,7,Modeling,model comparison,1
11306,10.1016/j.agwat.2018.07.039,12,Data Analytics,data quality,1
11306,10.1016/j.agwat.2018.07.039,18,Data Mining,support vector machines,1
11306,10.1016/j.agwat.2018.07.039,18,Data Mining,neural networks,4
11306,10.1016/j.agwat.2018.07.039,18,Data Mining,overfitting,1
11306,10.1016/j.agwat.2018.07.039,20,Chatbots,machine learning models,5
11306,10.1016/j.agwat.2018.07.039,22,Smart Cities,water management,1
11332,10.1016/j.agwat.2018.08.003,0,AI and Machine Learning,regression,25
11332,10.1016/j.agwat.2018.08.003,7,Modeling,simulation,1
11332,10.1016/j.agwat.2018.08.003,22,Smart Cities,water management,1
11349,10.1016/j.agwat.2018.07.009,0,AI and Machine Learning,regression,10
11349,10.1016/j.agwat.2018.07.009,22,Smart Cities,water management,2
11356,10.1016/j.agwat.2018.07.011,0,AI and Machine Learning,classification,11
11356,10.1016/j.agwat.2018.07.011,0,AI and Machine Learning,decision tree,6
11356,10.1016/j.agwat.2018.07.011,7,Modeling,arcgis,1
11356,10.1016/j.agwat.2018.07.011,7,Modeling,model application,1
11356,10.1016/j.agwat.2018.07.011,18,Data Mining,pattern recognition,1
11356,10.1016/j.agwat.2018.07.011,19,Predictive Analysis,pattern recognition,1
11356,10.1016/j.agwat.2018.07.011,22,Smart Cities,water management,3
11361,10.1016/j.agwat.2018.06.011,0,AI and Machine Learning,machine learning,2
11361,10.1016/j.agwat.2018.06.011,0,AI and Machine Learning,support vector machine,2
11361,10.1016/j.agwat.2018.06.011,0,AI and Machine Learning,regression,3
11361,10.1016/j.agwat.2018.06.011,7,Modeling,simulation,6
11361,10.1016/j.agwat.2018.06.011,7,Modeling,model calibration,1
11361,10.1016/j.agwat.2018.06.011,7,Modeling,model parameters,1
11361,10.1016/j.agwat.2018.06.011,22,Smart Cities,climate change adaptation,1
11364,10.1016/j.agwat.2018.05.021,0,AI and Machine Learning,regression,8
11364,10.1016/j.agwat.2018.05.021,3,IoT,sensor network,1
11364,10.1016/j.agwat.2018.05.021,6,Automation,automated systems,1
11364,10.1016/j.agwat.2018.05.021,22,Smart Cities,water management,1
11364,10.1016/j.agwat.2018.05.021,22,Smart Cities,sensor network,1
11368,10.1016/j.agwat.2018.06.018,0,AI and Machine Learning,machine learning,1
11368,10.1016/j.agwat.2018.06.018,0,AI and Machine Learning,classification,1
11368,10.1016/j.agwat.2018.06.018,0,AI and Machine Learning,support vector machine,2
11368,10.1016/j.agwat.2018.06.018,0,AI and Machine Learning,regression,3
11368,10.1016/j.agwat.2018.06.018,0,AI and Machine Learning,neural network,4
11368,10.1016/j.agwat.2018.06.018,7,Modeling,simulation,1
11368,10.1016/j.agwat.2018.06.018,7,Modeling,model optimization,2
11368,10.1016/j.agwat.2018.06.018,7,Modeling,model application,1
11368,10.1016/j.agwat.2018.06.018,18,Data Mining,neural networks,1
11368,10.1016/j.agwat.2018.06.018,18,Data Mining,overfitting,1
11368,10.1016/j.agwat.2018.06.018,20,Chatbots,machine learning models,1
11368,10.1016/j.agwat.2018.06.018,22,Smart Cities,water management,1
11384,10.1016/j.agwat.2018.06.028,0,AI and Machine Learning,regression,10
11391,10.1016/j.agwat.2018.06.032,0,AI and Machine Learning,regression,6
11391,10.1016/j.agwat.2018.06.032,12,Data Analytics,statistical analysis,1
11391,10.1016/j.agwat.2018.06.032,22,Smart Cities,sustainable development,1
11426,10.1016/j.agwat.2018.05.019,0,AI and Machine Learning,artificial intelligence,1
11426,10.1016/j.agwat.2018.05.019,0,AI and Machine Learning,backpropagation,15
11426,10.1016/j.agwat.2018.05.019,0,AI and Machine Learning,neural network,3
11426,10.1016/j.agwat.2018.05.019,7,Modeling,simulation,1
11426,10.1016/j.agwat.2018.05.019,7,Modeling,model prediction,2
11426,10.1016/j.agwat.2018.05.019,10,5G,quality of service,1
11426,10.1016/j.agwat.2018.05.019,18,Data Mining,neural networks,3
11426,10.1016/j.agwat.2018.05.019,18,Data Mining,genetic algorithms,3
11426,10.1016/j.agwat.2018.05.019,19,Predictive Analysis,demand forecasting,3
11426,10.1016/j.agwat.2018.05.019,22,Smart Cities,water management,1
11431,10.1016/j.agwat.2018.04.032,0,AI and Machine Learning,classification,1
11431,10.1016/j.agwat.2018.04.032,0,AI and Machine Learning,regression,22
11431,10.1016/j.agwat.2018.04.032,7,Modeling,simulation,1
11431,10.1016/j.agwat.2018.04.032,12,Data Analytics,statistical analysis,1
11431,10.1016/j.agwat.2018.04.032,18,Data Mining,clustering,1
11431,10.1016/j.agwat.2018.04.032,18,Data Mining,hierarchical clustering,1
11431,10.1016/j.agwat.2018.04.032,18,Data Mining,principal component analysis,2
11441,10.1016/j.agwat.2018.03.036,0,AI and Machine Learning,regression,8
11441,10.1016/j.agwat.2018.03.036,22,Smart Cities,water management,6
11447,10.1016/j.agwat.2018.04.006,0,AI and Machine Learning,classification,3
11447,10.1016/j.agwat.2018.04.006,0,AI and Machine Learning,regression,4
11447,10.1016/j.agwat.2018.04.006,7,Modeling,simulation,2
11464,10.1016/j.agwat.2018.02.002,0,AI and Machine Learning,regression,9
11464,10.1016/j.agwat.2018.02.002,12,Data Analytics,statistical analysis,1
11464,10.1016/j.agwat.2018.02.002,22,Smart Cities,water management,2
11475,10.1016/j.agwat.2018.03.009,0,AI and Machine Learning,regression,8
11477,10.1016/j.agwat.2018.03.005,0,AI and Machine Learning,regression,9
11480,10.1016/j.agwat.2018.03.017,0,AI and Machine Learning,regression,8
11480,10.1016/j.agwat.2018.03.017,7,Modeling,model calibration,2
11480,10.1016/j.agwat.2018.03.017,7,Modeling,model parameters,1
11480,10.1016/j.agwat.2018.03.017,12,Data Analytics,statistical analysis,1
11480,10.1016/j.agwat.2018.03.017,19,Predictive Analysis,decision support systems,1
11487,10.1016/j.agwat.2018.03.029,0,AI and Machine Learning,regression,8
11487,10.1016/j.agwat.2018.03.029,7,Modeling,simulation,29
11487,10.1016/j.agwat.2018.03.029,7,Modeling,model calibration,1
11487,10.1016/j.agwat.2018.03.029,7,Modeling,model outputs,1
11487,10.1016/j.agwat.2018.03.029,12,Data Analytics,statistical analysis,4
11487,10.1016/j.agwat.2018.03.029,19,Predictive Analysis,decision support systems,1
11487,10.1016/j.agwat.2018.03.029,22,Smart Cities,water management,2
11526,10.1016/j.agwat.2018.01.008,0,AI and Machine Learning,classification,1
11526,10.1016/j.agwat.2018.01.008,0,AI and Machine Learning,regression,7
11526,10.1016/j.agwat.2018.01.008,12,Data Analytics,data analysis,1
11539,10.1016/j.agwat.2018.01.027,0,AI and Machine Learning,classification,3
11539,10.1016/j.agwat.2018.01.027,0,AI and Machine Learning,regression,6
11539,10.1016/j.agwat.2018.01.027,1,Big Data,data processing,1
11539,10.1016/j.agwat.2018.01.027,7,Modeling,model parameters,1
11539,10.1016/j.agwat.2018.01.027,7,Modeling,model results,1
11539,10.1016/j.agwat.2018.01.027,18,Data Mining,time series analysis,3
11539,10.1016/j.agwat.2018.01.027,22,Smart Cities,water management,1
11557,10.1016/j.agwat.2018.01.010,0,AI and Machine Learning,classification,3
11557,10.1016/j.agwat.2018.01.010,0,AI and Machine Learning,regression,3
11557,10.1016/j.agwat.2018.01.010,6,Automation,performance testing,2
11573,10.1016/j.agwat.2017.11.024,0,AI and Machine Learning,support vector machine,1
11573,10.1016/j.agwat.2017.11.024,0,AI and Machine Learning,regression,8
11573,10.1016/j.agwat.2017.11.024,0,AI and Machine Learning,neural network,5
11573,10.1016/j.agwat.2017.11.024,7,Modeling,simulation,1
11573,10.1016/j.agwat.2017.11.024,22,Smart Cities,water management,1
11580,10.1016/j.agwat.2017.11.004,0,AI and Machine Learning,regression,9
11580,10.1016/j.agwat.2017.11.004,12,Data Analytics,data analysis,1
11601,10.1016/j.agwat.2017.10.020,0,AI and Machine Learning,classification,1
11601,10.1016/j.agwat.2017.10.020,0,AI and Machine Learning,regression,33
11601,10.1016/j.agwat.2017.10.020,7,Modeling,simulation,1
11608,10.1016/j.agwat.2017.09.011,0,AI and Machine Learning,classification,1
11608,10.1016/j.agwat.2017.09.011,0,AI and Machine Learning,regression,7
11608,10.1016/j.agwat.2017.09.011,7,Modeling,simulation,7
11608,10.1016/j.agwat.2017.09.011,7,Modeling,model calibration,5
11608,10.1016/j.agwat.2017.09.011,7,Modeling,model parameters,2
11608,10.1016/j.agwat.2017.09.011,22,Smart Cities,water management,1
11608,10.1016/j.agwat.2017.09.011,22,Smart Cities,climate change adaptation,1
11609,10.1016/j.agwat.2017.09.013,0,AI and Machine Learning,classification,1
11609,10.1016/j.agwat.2017.09.013,0,AI and Machine Learning,regression,19
11609,10.1016/j.agwat.2017.09.013,12,Data Analytics,statistical analysis,1
11609,10.1016/j.agwat.2017.09.013,22,Smart Cities,water management,1
11610,10.1016/j.agwat.2017.09.016,0,AI and Machine Learning,classification,1
11610,10.1016/j.agwat.2017.09.016,0,AI and Machine Learning,regression,5
11610,10.1016/j.agwat.2017.09.016,1,Big Data,data visualization,1
11610,10.1016/j.agwat.2017.09.016,7,Modeling,model validation,1
11610,10.1016/j.agwat.2017.09.016,7,Modeling,model parameters,1
11610,10.1016/j.agwat.2017.09.016,7,Modeling,model results,1
11610,10.1016/j.agwat.2017.09.016,12,Data Analytics,data analysis,2
11610,10.1016/j.agwat.2017.09.016,12,Data Analytics,data visualization,1
11610,10.1016/j.agwat.2017.09.016,18,Data Mining,data visualization,1
11610,10.1016/j.agwat.2017.09.016,19,Predictive Analysis,data visualization,1
11610,10.1016/j.agwat.2017.09.016,22,Smart Cities,water management,3
11611,10.1016/j.agwat.2017.09.014,0,AI and Machine Learning,regression,14
11611,10.1016/j.agwat.2017.09.014,7,Modeling,simulation,1
11611,10.1016/j.agwat.2017.09.014,22,Smart Cities,water management,8
11615,10.1016/j.agwat.2017.10.006,0,AI and Machine Learning,classification,5
11615,10.1016/j.agwat.2017.10.006,0,AI and Machine Learning,regression,4
11615,10.1016/j.agwat.2017.10.006,7,Modeling,simulation,4
11615,10.1016/j.agwat.2017.10.006,22,Smart Cities,water management,3
11615,10.1016/j.agwat.2017.10.006,28,Web Applications,java,1
11623,10.1016/j.agwat.2017.10.005,0,AI and Machine Learning,regression,16
11623,10.1016/j.agwat.2017.10.005,0,AI and Machine Learning,neural network,8
11623,10.1016/j.agwat.2017.10.005,7,Modeling,model results,2
11623,10.1016/j.agwat.2017.10.005,10,5G,network architecture,1
11623,10.1016/j.agwat.2017.10.005,10,5G,network performance,2
11623,10.1016/j.agwat.2017.10.005,12,Data Analytics,statistical analysis,2
11623,10.1016/j.agwat.2017.10.005,18,Data Mining,neural networks,3
