index,doi,buzz_id,category,subword,count
18221,10.1016/j.watres.2019.115454,18,Data Mining,support vector machines,1
18221,10.1016/j.watres.2019.115454,18,Data Mining,naive bayes,2
18221,10.1016/j.watres.2019.115454,18,Data Mining,singular value decomposition,1
18221,10.1016/j.watres.2019.115454,18,Data Mining,svd,1
18221,10.1016/j.watres.2019.115454,18,Data Mining,feature engineering,1
18221,10.1016/j.watres.2019.115454,18,Data Mining,ensemble learning,20
18221,10.1016/j.watres.2019.115454,18,Data Mining,neural networks,2
18221,10.1016/j.watres.2019.115454,18,Data Mining,deep learning,5
18221,10.1016/j.watres.2019.115454,18,Data Mining,logistic regression,2
18221,10.1016/j.watres.2019.115454,18,Data Mining,model evaluation,1
18221,10.1016/j.watres.2019.115454,20,Chatbots,machine learning models,20
18221,10.1016/j.watres.2019.115454,22,Smart Cities,environmental monitoring,5
18254,10.1016/j.watres.2019.115288,0,AI and Machine Learning,classification,14
18254,10.1016/j.watres.2019.115288,0,AI and Machine Learning,decision tree,1
18254,10.1016/j.watres.2019.115288,5,Cybersecurity,risk assessment,4
18254,10.1016/j.watres.2019.115288,12,Data Analytics,data analysis,2
18254,10.1016/j.watres.2019.115288,18,Data Mining,decision trees,1
18254,10.1016/j.watres.2019.115288,19,Predictive Analysis,risk assessment,4
18254,10.1016/j.watres.2019.115288,19,Predictive Analysis,risk management,1
18254,10.1016/j.watres.2019.115288,19,Predictive Analysis,risk score,8
18254,10.1016/j.watres.2019.115288,22,Smart Cities,sustainable development,2
18254,10.1016/j.watres.2019.115288,22,Smart Cities,water management,2
18254,10.1016/j.watres.2019.115288,28,Web Applications,front end,1
18254,10.1016/j.watres.2019.115288,28,Web Applications,back end,1
18305,10.1016/j.watres.2019.115349,0,AI and Machine Learning,machine learning,1
18305,10.1016/j.watres.2019.115349,0,AI and Machine Learning,classification,22
18305,10.1016/j.watres.2019.115349,0,AI and Machine Learning,decision tree,3
18305,10.1016/j.watres.2019.115349,0,AI and Machine Learning,random forest,8
18305,10.1016/j.watres.2019.115349,0,AI and Machine Learning,regression,13
18305,10.1016/j.watres.2019.115349,0,AI and Machine Learning,neural network,2
18305,10.1016/j.watres.2019.115349,5,Cybersecurity,risk assessment,2
18305,10.1016/j.watres.2019.115349,7,Modeling,model parameters,1
18305,10.1016/j.watres.2019.115349,12,Data Analytics,data interpretation,1
18305,10.1016/j.watres.2019.115349,18,Data Mining,decision trees,2
18305,10.1016/j.watres.2019.115349,18,Data Mining,random forests,4
18305,10.1016/j.watres.2019.115349,18,Data Mining,logistic regression,7
18305,10.1016/j.watres.2019.115349,18,Data Mining,overfitting,1
18305,10.1016/j.watres.2019.115349,19,Predictive Analysis,risk assessment,2
18305,10.1016/j.watres.2019.115349,22,Smart Cities,water management,1
18305,10.1016/j.watres.2019.115349,28,Web Applications,java,1
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,artificial intelligence,1
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,machine learning,9
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,decision tree,1
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,support vector machine,1
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,nearest neighbor,1
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,regression,5
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,gradient descent,2
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,neural network,13
18306,10.1016/j.watres.2019.115350,0,AI and Machine Learning,batch normalization,2
18306,10.1016/j.watres.2019.115350,1,Big Data,data quality,1
18306,10.1016/j.watres.2019.115350,7,Modeling,model prediction,1
18306,10.1016/j.watres.2019.115350,12,Data Analytics,data quality,1
18306,10.1016/j.watres.2019.115350,18,Data Mining,data mining,1
18306,10.1016/j.watres.2019.115350,18,Data Mining,decision trees,1
18306,10.1016/j.watres.2019.115350,18,Data Mining,singular value decomposition,1
18306,10.1016/j.watres.2019.115350,18,Data Mining,svd,2
18306,10.1016/j.watres.2019.115350,18,Data Mining,feature selection,1
18306,10.1016/j.watres.2019.115350,18,Data Mining,neural networks,2
18306,10.1016/j.watres.2019.115350,18,Data Mining,deep learning,28
18306,10.1016/j.watres.2019.115350,18,Data Mining,support vector regression,1
18306,10.1016/j.watres.2019.115350,18,Data Mining,overfitting,1
18306,10.1016/j.watres.2019.115350,19,Predictive Analysis,recommendation systems,1
18306,10.1016/j.watres.2019.115350,22,Smart Cities,smart city,2
18306,10.1016/j.watres.2019.115350,22,Smart Cities,water management,1
18307,10.1016/j.watres.2019.115365,5,Cybersecurity,risk assessment,11
18307,10.1016/j.watres.2019.115365,7,Modeling,simulation,2
18307,10.1016/j.watres.2019.115365,19,Predictive Analysis,risk assessment,11
18396,10.1016/j.watres.2019.115160,0,AI and Machine Learning,classification,9
18396,10.1016/j.watres.2019.115160,3,IoT,environmental monitoring,1
18396,10.1016/j.watres.2019.115160,5,Cybersecurity,risk assessment,26
18396,10.1016/j.watres.2019.115160,12,Data Analytics,data analysis,1
18396,10.1016/j.watres.2019.115160,13,Biotechnology,bioinformatics,1
18396,10.1016/j.watres.2019.115160,13,Biotechnology,genomics,1
18396,10.1016/j.watres.2019.115160,13,Biotechnology,dna sequencing,1
18396,10.1016/j.watres.2019.115160,13,Biotechnology,next generation sequencing,6
18396,10.1016/j.watres.2019.115160,18,Data Mining,clustering,1
18396,10.1016/j.watres.2019.115160,19,Predictive Analysis,risk assessment,26
18396,10.1016/j.watres.2019.115160,22,Smart Cities,environmental monitoring,1
18476,10.1016/j.watres.2019.115058,0,AI and Machine Learning,machine learning,4
18476,10.1016/j.watres.2019.115058,0,AI and Machine Learning,support vector machine,1
18476,10.1016/j.watres.2019.115058,0,AI and Machine Learning,neural network,5
18476,10.1016/j.watres.2019.115058,3,IoT,real time monitoring,1
18476,10.1016/j.watres.2019.115058,6,Automation,scada systems,1
18476,10.1016/j.watres.2019.115058,7,Modeling,simulation,13
18476,10.1016/j.watres.2019.115058,7,Modeling,model calibration,1
18476,10.1016/j.watres.2019.115058,7,Modeling,model prediction,1
18476,10.1016/j.watres.2019.115058,7,Modeling,model parameters,1
18476,10.1016/j.watres.2019.115058,7,Modeling,model accuracy,2
18476,10.1016/j.watres.2019.115058,18,Data Mining,clustering,2
18476,10.1016/j.watres.2019.115058,18,Data Mining,support vector machines,1
18476,10.1016/j.watres.2019.115058,18,Data Mining,pattern recognition,3
18476,10.1016/j.watres.2019.115058,18,Data Mining,neural networks,2
18476,10.1016/j.watres.2019.115058,18,Data Mining,deep learning,8
18476,10.1016/j.watres.2019.115058,18,Data Mining,data preprocessing,2
18476,10.1016/j.watres.2019.115058,19,Predictive Analysis,pattern recognition,3
18476,10.1016/j.watres.2019.115058,20,Chatbots,machine learning models,1
18476,10.1016/j.watres.2019.115058,22,Smart Cities,water management,1
18476,10.1016/j.watres.2019.115058,22,Smart Cities,real time monitoring,1
18480,10.1016/j.watres.2019.115029,0,AI and Machine Learning,machine learning,2
18480,10.1016/j.watres.2019.115029,0,AI and Machine Learning,classification,3
18480,10.1016/j.watres.2019.115029,0,AI and Machine Learning,reinforcement learning,1
18480,10.1016/j.watres.2019.115029,0,AI and Machine Learning,regression,7
18480,10.1016/j.watres.2019.115029,1,Big Data,data storage,1
18480,10.1016/j.watres.2019.115029,1,Big Data,data transformation,8
18480,10.1016/j.watres.2019.115029,1,Big Data,data quality,3
18480,10.1016/j.watres.2019.115029,7,Modeling,simulation,1
18480,10.1016/j.watres.2019.115029,12,Data Analytics,data quality,3
18480,10.1016/j.watres.2019.115029,12,Data Analytics,data transformation,8
18480,10.1016/j.watres.2019.115029,12,Data Analytics,data storage,1
18480,10.1016/j.watres.2019.115029,18,Data Mining,principal component analysis,2
18480,10.1016/j.watres.2019.115029,18,Data Mining,pattern recognition,1
18480,10.1016/j.watres.2019.115029,18,Data Mining,reinforcement learning,1
18480,10.1016/j.watres.2019.115029,19,Predictive Analysis,pattern recognition,1
18536,10.1016/j.watres.2019.114869,0,AI and Machine Learning,regression,4
18536,10.1016/j.watres.2019.114869,3,IoT,real time monitoring,10
18536,10.1016/j.watres.2019.114869,5,Cybersecurity,vulnerability assessment,1
18536,10.1016/j.watres.2019.114869,5,Cybersecurity,risk assessment,1
18536,10.1016/j.watres.2019.114869,19,Predictive Analysis,risk assessment,1
18536,10.1016/j.watres.2019.114869,22,Smart Cities,real time monitoring,10
18536,10.1016/j.watres.2019.114869,23,Regtech,regulatory monitoring,1
18569,10.1016/j.watres.2019.114938,0,AI and Machine Learning,decision tree,1
18569,10.1016/j.watres.2019.114938,0,AI and Machine Learning,regression,11
18569,10.1016/j.watres.2019.114938,3,IoT,environmental monitoring,1
18569,10.1016/j.watres.2019.114938,5,Cybersecurity,risk assessment,7
18569,10.1016/j.watres.2019.114938,12,Data Analytics,statistical analysis,1
18569,10.1016/j.watres.2019.114938,18,Data Mining,logistic regression,10
18569,10.1016/j.watres.2019.114938,19,Predictive Analysis,risk assessment,7
18569,10.1016/j.watres.2019.114938,19,Predictive Analysis,risk management,2
18569,10.1016/j.watres.2019.114938,22,Smart Cities,water management,3
18569,10.1016/j.watres.2019.114938,22,Smart Cities,environmental monitoring,1
18591,10.1016/j.watres.2019.114864,0,AI and Machine Learning,machine learning,3
18591,10.1016/j.watres.2019.114864,0,AI and Machine Learning,classification,2
18591,10.1016/j.watres.2019.114864,0,AI and Machine Learning,random forest,3
18591,10.1016/j.watres.2019.114864,0,AI and Machine Learning,support vector machine,1
18591,10.1016/j.watres.2019.114864,0,AI and Machine Learning,nearest neighbor,1
18591,10.1016/j.watres.2019.114864,0,AI and Machine Learning,neural network,1
18591,10.1016/j.watres.2019.114864,7,Modeling,3d model,8
18591,10.1016/j.watres.2019.114864,7,Modeling,2d model,2
18591,10.1016/j.watres.2019.114864,7,Modeling,model validation,2
18591,10.1016/j.watres.2019.114864,7,Modeling,model prediction,1
18591,10.1016/j.watres.2019.114864,7,Modeling,model results,1
18591,10.1016/j.watres.2019.114864,8,NLP,nlp,5
18591,10.1016/j.watres.2019.114864,12,Data Analytics,data analysis,1
18591,10.1016/j.watres.2019.114864,18,Data Mining,support vector machines,1
18591,10.1016/j.watres.2019.114864,18,Data Mining,neural networks,1
18591,10.1016/j.watres.2019.114864,18,Data Mining,model evaluation,1
18591,10.1016/j.watres.2019.114864,20,Chatbots,nlp,5
18591,10.1016/j.watres.2019.114864,20,Chatbots,machine learning models,1
18659,10.1016/j.watres.2019.06.076,5,Cybersecurity,risk assessment,12
18659,10.1016/j.watres.2019.06.076,7,Modeling,simulation,2
18659,10.1016/j.watres.2019.06.076,7,Modeling,model parameters,1
18659,10.1016/j.watres.2019.06.076,13,Biotechnology,biotechnology,1
18659,10.1016/j.watres.2019.06.076,19,Predictive Analysis,risk assessment,12
18685,10.1016/j.watres.2019.03.053,0,AI and Machine Learning,classification,9
18685,10.1016/j.watres.2019.03.053,0,AI and Machine Learning,regression,1
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,bioinformatics,2
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,genomics,9
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,proteomics,1
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,metagenomics,6
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,molecular biology,1
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,gene expression,2
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,proteomics,1
18685,10.1016/j.watres.2019.03.053,13,Biotechnology,transcriptomics,1
18731,10.1016/j.watres.2019.05.071,8,NLP,nlp,16
18731,10.1016/j.watres.2019.05.071,20,Chatbots,nlp,16
18731,10.1016/j.watres.2019.05.071,22,Smart Cities,waste management,1
18731,10.1016/j.watres.2019.05.071,26,Serverless Computing,cost optimization,2
18765,10.1016/j.watres.2019.04.054,0,AI and Machine Learning,machine learning,4
18765,10.1016/j.watres.2019.04.054,0,AI and Machine Learning,classification,4
18765,10.1016/j.watres.2019.04.054,0,AI and Machine Learning,decision tree,6
18765,10.1016/j.watres.2019.04.054,0,AI and Machine Learning,random forest,29
18765,10.1016/j.watres.2019.04.054,0,AI and Machine Learning,regression,16
18765,10.1016/j.watres.2019.04.054,0,AI and Machine Learning,neural network,2
18765,10.1016/j.watres.2019.04.054,7,Modeling,arcgis,1
18765,10.1016/j.watres.2019.04.054,7,Modeling,model prediction,1
18765,10.1016/j.watres.2019.04.054,7,Modeling,model development,1
18765,10.1016/j.watres.2019.04.054,7,Modeling,model comparison,1
18765,10.1016/j.watres.2019.04.054,12,Data Analytics,statistical analysis,1
18765,10.1016/j.watres.2019.04.054,18,Data Mining,decision trees,3
18765,10.1016/j.watres.2019.04.054,18,Data Mining,random forests,2
18765,10.1016/j.watres.2019.04.054,18,Data Mining,feature selection,5
18765,10.1016/j.watres.2019.04.054,18,Data Mining,neural networks,1
18765,10.1016/j.watres.2019.04.054,18,Data Mining,logistic regression,4
18765,10.1016/j.watres.2019.04.054,18,Data Mining,overfitting,1
18765,10.1016/j.watres.2019.04.054,19,Predictive Analysis,predictive modeling,1
18765,10.1016/j.watres.2019.04.054,19,Predictive Analysis,predictive modeling,1
18765,10.1016/j.watres.2019.04.054,20,Chatbots,machine learning models,2
18838,10.1016/j.watres.2019.03.030,0,AI and Machine Learning,supervised learning,3
18838,10.1016/j.watres.2019.03.030,0,AI and Machine Learning,unsupervised learning,1
18838,10.1016/j.watres.2019.03.030,0,AI and Machine Learning,reinforcement learning,1
18838,10.1016/j.watres.2019.03.030,0,AI and Machine Learning,random forest,1
18838,10.1016/j.watres.2019.03.030,0,AI and Machine Learning,support vector machine,1
18838,10.1016/j.watres.2019.03.030,0,AI and Machine Learning,regression,12
18838,10.1016/j.watres.2019.03.030,0,AI and Machine Learning,neural network,6
18838,10.1016/j.watres.2019.03.030,1,Big Data,big data,17
18838,10.1016/j.watres.2019.03.030,1,Big Data,data processing,1
18838,10.1016/j.watres.2019.03.030,1,Big Data,data storage,1
18838,10.1016/j.watres.2019.03.030,1,Big Data,data integration,2
18838,10.1016/j.watres.2019.03.030,1,Big Data,data management,3
18838,10.1016/j.watres.2019.03.030,1,Big Data,data lake,1
18838,10.1016/j.watres.2019.03.030,1,Big Data,data quality,1
18838,10.1016/j.watres.2019.03.030,1,Big Data,data science,6
18838,10.1016/j.watres.2019.03.030,3,IoT,predictive maintenance,1
18838,10.1016/j.watres.2019.03.030,6,Automation,automation,2
18838,10.1016/j.watres.2019.03.030,6,Automation,programmable logic controllers,2
18838,10.1016/j.watres.2019.03.030,6,Automation,scada systems,1
18838,10.1016/j.watres.2019.03.030,7,Modeling,simulation,7
18838,10.1016/j.watres.2019.03.030,7,Modeling,model prediction,2
18838,10.1016/j.watres.2019.03.030,7,Modeling,model parameters,6
18838,10.1016/j.watres.2019.03.030,7,Modeling,model development,2
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,data analytics,1
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,data analysis,7
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,data integration,2
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,data quality,1
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,data science,6
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,exploratory data analysis,2
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,big data analytics,1
18838,10.1016/j.watres.2019.03.030,12,Data Analytics,data storage,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,clustering,4
18838,10.1016/j.watres.2019.03.030,18,Data Mining,random forests,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,support vector machines,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,principal component analysis,3
18838,10.1016/j.watres.2019.03.030,18,Data Mining,outlier detection,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,pattern recognition,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,neural networks,6
18838,10.1016/j.watres.2019.03.030,18,Data Mining,reinforcement learning,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,overfitting,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,data cleaning,1
18838,10.1016/j.watres.2019.03.030,18,Data Mining,data integration,2
18838,10.1016/j.watres.2019.03.030,19,Predictive Analysis,pattern recognition,1
18838,10.1016/j.watres.2019.03.030,19,Predictive Analysis,predictive maintenance,1
18838,10.1016/j.watres.2019.03.030,19,Predictive Analysis,time series forecasting,1
18838,10.1016/j.watres.2019.03.030,19,Predictive Analysis,big data analytics,1
18838,10.1016/j.watres.2019.03.030,22,Smart Cities,predictive maintenance,1
18852,10.1016/j.watres.2019.03.086,0,AI and Machine Learning,classification,4
18852,10.1016/j.watres.2019.03.086,0,AI and Machine Learning,regression,8
18852,10.1016/j.watres.2019.03.086,5,Cybersecurity,risk assessment,4
18852,10.1016/j.watres.2019.03.086,7,Modeling,model prediction,1
18852,10.1016/j.watres.2019.03.086,7,Modeling,model parameters,1
18852,10.1016/j.watres.2019.03.086,7,Modeling,model development,9
18852,10.1016/j.watres.2019.03.086,18,Data Mining,clustering,3
18852,10.1016/j.watres.2019.03.086,18,Data Mining,hierarchical clustering,1
18852,10.1016/j.watres.2019.03.086,18,Data Mining,principal component analysis,1
18852,10.1016/j.watres.2019.03.086,18,Data Mining,pattern recognition,1
18852,10.1016/j.watres.2019.03.086,19,Predictive Analysis,risk assessment,4
18852,10.1016/j.watres.2019.03.086,19,Predictive Analysis,pattern recognition,1
18852,10.1016/j.watres.2019.03.086,23,Regtech,regulatory framework,1
18861,10.1016/j.watres.2019.03.059,0,AI and Machine Learning,regression,12
18861,10.1016/j.watres.2019.03.059,9,Quantum Computing,qubit,1
18861,10.1016/j.watres.2019.03.059,13,Biotechnology,genomics,1
18861,10.1016/j.watres.2019.03.059,13,Biotechnology,gene expression,2
18861,10.1016/j.watres.2019.03.059,13,Biotechnology,cloning,1
18861,10.1016/j.watres.2019.03.059,13,Biotechnology,biomarker,12
18861,10.1016/j.watres.2019.03.059,13,Biotechnology,bioremediation,1
18893,10.1016/j.watres.2019.03.006,3,IoT,energy efficiency,1
18893,10.1016/j.watres.2019.03.006,12,Data Analytics,statistical analysis,1
18893,10.1016/j.watres.2019.03.006,13,Biotechnology,bioreactors,10
18893,10.1016/j.watres.2019.03.006,14,Nanotechnology,nanotechnology,1
18893,10.1016/j.watres.2019.03.006,14,Nanotechnology,nanomaterials,10
18893,10.1016/j.watres.2019.03.006,14,Nanotechnology,nanoparticle,2
18915,10.1016/j.watres.2019.03.038,0,AI and Machine Learning,classification,1
18915,10.1016/j.watres.2019.03.038,1,Big Data,data quality,1
18915,10.1016/j.watres.2019.03.038,5,Cybersecurity,risk assessment,12
18915,10.1016/j.watres.2019.03.038,7,Modeling,model prediction,1
18915,10.1016/j.watres.2019.03.038,7,Modeling,model accuracy,1
18915,10.1016/j.watres.2019.03.038,7,Modeling,model comparison,1
18915,10.1016/j.watres.2019.03.038,12,Data Analytics,data quality,1
18915,10.1016/j.watres.2019.03.038,19,Predictive Analysis,risk assessment,12
18915,10.1016/j.watres.2019.03.038,25,E-Commerce,ab testing,1
18915,10.1016/j.watres.2019.03.038,28,Web Applications,user interface,1
18915,10.1016/j.watres.2019.03.038,28,Web Applications,ab testing,1
18920,10.1016/j.watres.2019.03.011,0,AI and Machine Learning,regression,8
18920,10.1016/j.watres.2019.03.011,1,Big Data,data quality,18
18920,10.1016/j.watres.2019.03.011,7,Modeling,model parameters,5
18920,10.1016/j.watres.2019.03.011,12,Data Analytics,data analysis,2
18920,10.1016/j.watres.2019.03.011,12,Data Analytics,data quality,18
18920,10.1016/j.watres.2019.03.011,13,Biotechnology,microbiology,1
18920,10.1016/j.watres.2019.03.011,22,Smart Cities,community services,1
18922,10.1016/j.watres.2019.02.034,0,AI and Machine Learning,artificial intelligence,2
18922,10.1016/j.watres.2019.02.034,0,AI and Machine Learning,machine learning,7
18922,10.1016/j.watres.2019.02.034,0,AI and Machine Learning,support vector machine,1
18922,10.1016/j.watres.2019.02.034,0,AI and Machine Learning,neural network,6
18922,10.1016/j.watres.2019.02.034,0,AI and Machine Learning,long short term memory,1
18922,10.1016/j.watres.2019.02.034,0,AI and Machine Learning,gated recurrent unit,1
18922,10.1016/j.watres.2019.02.034,1,Big Data,hadoop,1
18922,10.1016/j.watres.2019.02.034,1,Big Data,big data,2
18922,10.1016/j.watres.2019.02.034,1,Big Data,data quality,1
18922,10.1016/j.watres.2019.02.034,3,IoT,internet of things,5
18922,10.1016/j.watres.2019.02.034,3,IoT,sensor network,4
18922,10.1016/j.watres.2019.02.034,3,IoT,smart sensor,1
18922,10.1016/j.watres.2019.02.034,3,IoT,iot application,1
18922,10.1016/j.watres.2019.02.034,3,IoT,real time monitoring,3
18922,10.1016/j.watres.2019.02.034,3,IoT,energy efficiency,1
18922,10.1016/j.watres.2019.02.034,3,IoT,iot sensor,9
18922,10.1016/j.watres.2019.02.034,6,Automation,automation,6
18922,10.1016/j.watres.2019.02.034,7,Modeling,simulation,9
18922,10.1016/j.watres.2019.02.034,7,Modeling,model calibration,2
18922,10.1016/j.watres.2019.02.034,7,Modeling,model prediction,2
18922,10.1016/j.watres.2019.02.034,7,Modeling,model simplification,1
18922,10.1016/j.watres.2019.02.034,10,5G,internet of things,5
18922,10.1016/j.watres.2019.02.034,10,5G,iot applications,1
18922,10.1016/j.watres.2019.02.034,10,5G,iot sensors,9
18922,10.1016/j.watres.2019.02.034,10,5G,network efficiency,1
18922,10.1016/j.watres.2019.02.034,11,Edge Computing,internet of things,5
18922,10.1016/j.watres.2019.02.034,12,Data Analytics,data analytics,2
18922,10.1016/j.watres.2019.02.034,12,Data Analytics,data analysis,1
18922,10.1016/j.watres.2019.02.034,12,Data Analytics,data quality,1
18922,10.1016/j.watres.2019.02.034,13,Biotechnology,bioreactors,2
18922,10.1016/j.watres.2019.02.034,18,Data Mining,data mining,2
18922,10.1016/j.watres.2019.02.034,18,Data Mining,neural networks,1
18922,10.1016/j.watres.2019.02.034,18,Data Mining,deep learning,2
18922,10.1016/j.watres.2019.02.034,19,Predictive Analysis,demand forecasting,1
18922,10.1016/j.watres.2019.02.034,19,Predictive Analysis,early warning systems,1
18922,10.1016/j.watres.2019.02.034,22,Smart Cities,smart cities,3
18922,10.1016/j.watres.2019.02.034,22,Smart Cities,renewable energy,1
18922,10.1016/j.watres.2019.02.034,22,Smart Cities,water management,16
18922,10.1016/j.watres.2019.02.034,22,Smart Cities,sensor network,4
18922,10.1016/j.watres.2019.02.034,22,Smart Cities,real time monitoring,3
18922,10.1016/j.watres.2019.02.034,22,Smart Cities,smart sensor,1
18923,10.1016/j.watres.2019.02.054,1,Big Data,data quality,1
18923,10.1016/j.watres.2019.02.054,3,IoT,environmental monitoring,1
18923,10.1016/j.watres.2019.02.054,5,Cybersecurity,risk assessment,10
18923,10.1016/j.watres.2019.02.054,12,Data Analytics,data quality,1
18923,10.1016/j.watres.2019.02.054,12,Data Analytics,data interpretation,1
18923,10.1016/j.watres.2019.02.054,19,Predictive Analysis,risk assessment,10
18923,10.1016/j.watres.2019.02.054,22,Smart Cities,sustainable development,1
18923,10.1016/j.watres.2019.02.054,22,Smart Cities,environmental monitoring,1
18923,10.1016/j.watres.2019.02.054,23,Regtech,regulatory framework,1
19007,10.1016/j.watres.2019.01.015,0,AI and Machine Learning,classification,1
19007,10.1016/j.watres.2019.01.015,0,AI and Machine Learning,regression,13
19007,10.1016/j.watres.2019.01.015,1,Big Data,data processing,1
19007,10.1016/j.watres.2019.01.015,7,Modeling,arcgis,2
19007,10.1016/j.watres.2019.01.015,12,Data Analytics,statistical analysis,1
19007,10.1016/j.watres.2019.01.015,18,Data Mining,clustering,28
19007,10.1016/j.watres.2019.01.015,18,Data Mining,principal component analysis,1
19007,10.1016/j.watres.2019.01.015,18,Data Mining,pattern recognition,1
19007,10.1016/j.watres.2019.01.015,19,Predictive Analysis,pattern recognition,1
19007,10.1016/j.watres.2019.01.015,22,Smart Cities,sustainable development,1
19049,10.1016/j.watres.2018.12.048,0,AI and Machine Learning,classification,1
19049,10.1016/j.watres.2018.12.048,1,Big Data,data processing,1
19049,10.1016/j.watres.2018.12.048,5,Cybersecurity,risk assessment,18
19049,10.1016/j.watres.2018.12.048,13,Biotechnology,gene expression,1
19049,10.1016/j.watres.2018.12.048,13,Biotechnology,drug discovery,2
19049,10.1016/j.watres.2018.12.048,13,Biotechnology,transcriptomics,1
19049,10.1016/j.watres.2018.12.048,19,Predictive Analysis,risk assessment,18
19049,10.1016/j.watres.2018.12.048,19,Predictive Analysis,risk management,2
19131,10.1016/j.watres.2018.10.093,0,AI and Machine Learning,machine learning,4
19131,10.1016/j.watres.2018.10.093,0,AI and Machine Learning,classification,1
19131,10.1016/j.watres.2018.10.093,0,AI and Machine Learning,decision tree,22
19131,10.1016/j.watres.2018.10.093,0,AI and Machine Learning,regression,2
19131,10.1016/j.watres.2018.10.093,1,Big Data,data processing,1
19131,10.1016/j.watres.2018.10.093,1,Big Data,data partitioning,1
19131,10.1016/j.watres.2018.10.093,7,Modeling,model development,1
19131,10.1016/j.watres.2018.10.093,18,Data Mining,decision trees,10
19131,10.1016/j.watres.2018.10.093,18,Data Mining,feature selection,1
19131,10.1016/j.watres.2018.10.093,18,Data Mining,overfitting,1
19131,10.1016/j.watres.2018.10.093,28,Web Applications,java,1
19228,10.1016/j.watres.2018.10.002,5,Cybersecurity,risk assessment,12
19228,10.1016/j.watres.2018.10.002,19,Predictive Analysis,risk assessment,12
19230,10.1016/j.watres.2018.09.032,5,Cybersecurity,risk assessment,10
19230,10.1016/j.watres.2018.09.032,6,Automation,automation,1
19230,10.1016/j.watres.2018.09.032,7,Modeling,simulation,4
19230,10.1016/j.watres.2018.09.032,19,Predictive Analysis,risk assessment,10
19230,10.1016/j.watres.2018.09.032,19,Predictive Analysis,risk management,5
19286,10.1016/j.watres.2018.08.017,3,IoT,environmental monitoring,1
19286,10.1016/j.watres.2018.08.017,5,Cybersecurity,risk assessment,10
19286,10.1016/j.watres.2018.08.017,13,Biotechnology,biomarker,3
19286,10.1016/j.watres.2018.08.017,19,Predictive Analysis,risk assessment,10
19286,10.1016/j.watres.2018.08.017,22,Smart Cities,environmental monitoring,1
19338,10.1016/j.watres.2018.09.009,0,AI and Machine Learning,machine learning,1
19338,10.1016/j.watres.2018.09.009,0,AI and Machine Learning,supervised learning,1
19338,10.1016/j.watres.2018.09.009,0,AI and Machine Learning,regression,47
19338,10.1016/j.watres.2018.09.009,0,AI and Machine Learning,neural network,1
19338,10.1016/j.watres.2018.09.009,7,Modeling,mike,1
19338,10.1016/j.watres.2018.09.009,7,Modeling,hec hms,1
19338,10.1016/j.watres.2018.09.009,7,Modeling,simulation,1
19338,10.1016/j.watres.2018.09.009,7,Modeling,model calibration,2
19338,10.1016/j.watres.2018.09.009,7,Modeling,model complexity,2
19338,10.1016/j.watres.2018.09.009,18,Data Mining,feature selection,2
19338,10.1016/j.watres.2018.09.009,18,Data Mining,neural networks,1
19338,10.1016/j.watres.2018.09.009,18,Data Mining,overfitting,10
19338,10.1016/j.watres.2018.09.009,22,Smart Cities,water management,2
19505,10.1016/j.watres.2018.03.075,21,3D Printing,food manufacturing,12
19505,10.1016/j.watres.2018.03.075,22,Smart Cities,sustainable development,2
19505,10.1016/j.watres.2018.03.075,22,Smart Cities,water management,8
19505,10.1016/j.watres.2018.03.075,22,Smart Cities,circular economy,2
19573,10.1016/j.watres.2018.04.004,0,AI and Machine Learning,classification,13
19573,10.1016/j.watres.2018.04.004,0,AI and Machine Learning,decision tree,1
19573,10.1016/j.watres.2018.04.004,0,AI and Machine Learning,regression,28
19573,10.1016/j.watres.2018.04.004,7,Modeling,model parameters,1
